Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-5g79,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,Congruency,Practice
59,1722209208706,"28/07/2024, 23:26:48",1722209239742,2,"29/07/2024, 01:27:19",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,92,13,1,Screen 1,fixation,fixation,499.5,,,,0,,,,,,,1,Trials,REDyellow.jpg,red,0,0
60,1722209209542,"28/07/2024, 23:26:49",1722209240579,2,"29/07/2024, 01:27:20",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,92,13,2,Screen 2,buttona,response_keyboard,832.5999999046326,,,red,1,1,,,,,,1,Trials,REDyellow.jpg,red,0,0
61,1722209210036,"28/07/2024, 23:26:50",1722209241075,2,"29/07/2024, 01:27:21",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,83,14,1,Screen 1,fixation,fixation,499.40000000000873,,,,0,,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
62,1722209210710,"28/07/2024, 23:26:50",1722209241741,2,"29/07/2024, 01:27:21",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,83,14,2,Screen 2,buttonb,response_keyboard,656.8000001907349,,,blue,1,1,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
63,1722209211200,"28/07/2024, 23:26:51",1722209242239,2,"29/07/2024, 01:27:22",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,104,15,1,Screen 1,fixation,fixation,499.6000000000058,,,,0,,,,,,,1,Trials,REDred.jpg,red,1,0
64,1722209211799,"28/07/2024, 23:26:51",1722209242832,2,"29/07/2024, 01:27:22",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,104,15,2,Screen 2,buttona,response_keyboard,580.9000000953674,,,yellow,1,,,,,,,1,Trials,REDred.jpg,red,1,0
65,1722209212283,"28/07/2024, 23:26:52",1722209243321,2,"29/07/2024, 01:27:23",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,72,16,1,Screen 1,fixation,fixation,499.3999999999942,,,,0,,,,,,,1,Trials,REDred.jpg,red,1,0
66,1722209212941,"28/07/2024, 23:26:52",1722209243954,2,"29/07/2024, 01:27:23",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,72,16,2,Screen 2,buttona,response_keyboard,621.4000000953674,,,red,1,1,,,,,,1,Trials,REDred.jpg,red,1,0
67,1722209213400,"28/07/2024, 23:26:53",1722209244437,2,"29/07/2024, 01:27:24",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,100,17,1,Screen 1,fixation,fixation,499.6999999999971,,,,0,,,,,,,1,Trials,BLUEred.jpg,blue,0,0
68,1722209214197,"28/07/2024, 23:26:54",1722209245228,2,"29/07/2024, 01:27:25",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,100,17,2,Screen 2,buttonb,response_keyboard,779.3999996185303,,,blue,1,1,,,,,,1,Trials,BLUEred.jpg,blue,0,0
69,1722209214682,"28/07/2024, 23:26:54",1722209245718,2,"29/07/2024, 01:27:25",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,19,18,1,Screen 1,fixation,fixation,499.40000000000873,,,,0,,,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
70,1722209215423,"28/07/2024, 23:26:55",1722209246451,2,"29/07/2024, 01:27:26",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,19,18,2,Screen 2,buttona,response_keyboard,721.7999997138977,,,yellow,1,1,,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
71,1722209215896,"28/07/2024, 23:26:55",1722209246932,2,"29/07/2024, 01:27:26",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,74,19,1,Screen 1,fixation,fixation,499.40000000000873,,,,0,,,,,,,1,Trials,GREENgreen.jpg,green,1,0
72,1722209216427,"28/07/2024, 23:26:56",1722209247462,2,"29/07/2024, 01:27:27",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,74,19,2,Screen 2,buttonb,response_keyboard,523.6999998092651,,,green,1,1,,,,,,1,Trials,GREENgreen.jpg,green,1,0
73,1722209216916,"28/07/2024, 23:26:56",1722209247948,2,"29/07/2024, 01:27:27",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,86,20,1,Screen 1,fixation,fixation,499.3000000000029,,,,0,,,,,,,1,Trials,REDred.jpg,red,1,0
74,1722209217513,"28/07/2024, 23:26:57",1722209248553,2,"29/07/2024, 01:27:28",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,86,20,2,Screen 2,buttona,response_keyboard,593.6999998092651,,,red,1,1,,,,,,1,Trials,REDred.jpg,red,1,0
75,1722209218011,"28/07/2024, 23:26:58",1722209249046,2,"29/07/2024, 01:27:29",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,30,21,1,Screen 1,fixation,fixation,498.8999999999942,,,,0,,,,,,,1,Trials,GREENyellow.jpg,green,0,0
76,1722209218697,"28/07/2024, 23:26:58",1722209249732,2,"29/07/2024, 01:27:29",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,30,21,2,Screen 2,buttonb,response_keyboard,678.1999998092651,,,green,1,1,,,,,,1,Trials,GREENyellow.jpg,green,0,0
77,1722209219192,"28/07/2024, 23:26:59",1722209250228,2,"29/07/2024, 01:27:30",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,37,22,1,Screen 1,fixation,fixation,499,,,,0,,,,,,,1,Trials,GREENgreen.jpg,green,1,0
78,1722209219684,"28/07/2024, 23:26:59",1722209250723,2,"29/07/2024, 01:27:30",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,37,22,2,Screen 2,buttonb,response_keyboard,487.3999996185303,,,green,1,1,,,,,,1,Trials,GREENgreen.jpg,green,1,0
79,1722209220177,"28/07/2024, 23:27:00",1722209251212,2,"29/07/2024, 01:27:31",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,61,23,1,Screen 1,fixation,fixation,499,,,,0,,,,,,,1,Trials,REDred.jpg,red,1,0
80,1722209220825,"28/07/2024, 23:27:00",1722209251864,2,"29/07/2024, 01:27:31",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,61,23,2,Screen 2,buttona,response_keyboard,640.3000001907349,,,red,1,1,,,,,,1,Trials,REDred.jpg,red,1,0
81,1722209221323,"28/07/2024, 23:27:01",1722209252359,2,"29/07/2024, 01:27:32",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,62,24,1,Screen 1,fixation,fixation,499.29999999998836,,,,0,,,,,,,1,Trials,REDyellow.jpg,red,0,0
82,1722209221883,"28/07/2024, 23:27:01",1722209252918,2,"29/07/2024, 01:27:32",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,62,24,2,Screen 2,buttona,response_keyboard,546.8000001907349,,,red,1,1,,,,,,1,Trials,REDyellow.jpg,red,0,0
83,1722209222372,"28/07/2024, 23:27:02",1722209253408,2,"29/07/2024, 01:27:33",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,20,25,1,Screen 1,fixation,fixation,499.3999999999942,,,,0,,,,,,,1,Trials,YELLOWblue.jpg,yellow,0,0
84,1722209223189,"28/07/2024, 23:27:03",1722209254227,2,"29/07/2024, 01:27:34",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,20,25,2,Screen 2,buttona,response_keyboard,812.2999997138977,,,yellow,1,1,,,,,,1,Trials,YELLOWblue.jpg,yellow,0,0
85,1722209223687,"28/07/2024, 23:27:03",1722209254723,2,"29/07/2024, 01:27:34",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,67,26,1,Screen 1,fixation,fixation,499,,,,0,,,,,,,1,Trials,GREENgreen.jpg,green,1,0
86,1722209224187,"28/07/2024, 23:27:04",1722209255224,2,"29/07/2024, 01:27:35",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,67,26,2,Screen 2,buttonb,response_keyboard,489,,,green,1,1,,,,,,1,Trials,GREENgreen.jpg,green,1,0
87,1722209224682,"28/07/2024, 23:27:04",1722209255722,2,"29/07/2024, 01:27:35",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,88,27,1,Screen 1,fixation,fixation,499.70000000001164,,,,0,,,,,,,1,Trials,REDgreen.jpg,red,0,0
88,1722209225300,"28/07/2024, 23:27:05",1722209256337,2,"29/07/2024, 01:27:36",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,88,27,2,Screen 2,buttona,response_keyboard,605.5,,,red,1,1,,,,,,1,Trials,REDgreen.jpg,red,0,0
89,1722209225784,"28/07/2024, 23:27:05",1722209256822,2,"29/07/2024, 01:27:36",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,87,28,1,Screen 1,fixation,fixation,499.80000000001746,,,,0,,,,,,,1,Trials,REDblue.jpg,red,0,0
90,1722209226210,"28/07/2024, 23:27:06",1722209257246,2,"29/07/2024, 01:27:37",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,87,28,2,Screen 2,buttona,response_keyboard,412.5,,,red,1,1,,,,,,1,Trials,REDblue.jpg,red,0,0
91,1722209226694,"28/07/2024, 23:27:06",1722209257736,2,"29/07/2024, 01:27:37",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,110,29,1,Screen 1,fixation,fixation,499.1000000000058,,,,0,,,,,,,1,Trials,REDred.jpg,red,1,0
92,1722209227089,"28/07/2024, 23:27:07",1722209258126,2,"29/07/2024, 01:27:38",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,110,29,2,Screen 2,buttona,response_keyboard,379.69999980926514,,,red,1,1,,,,,,1,Trials,REDred.jpg,red,1,0
93,1722209227580,"28/07/2024, 23:27:07",1722209258618,2,"29/07/2024, 01:27:38",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,111,30,1,Screen 1,fixation,fixation,499.29999999998836,,,,0,,,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
94,1722209227985,"28/07/2024, 23:27:07",1722209259015,2,"29/07/2024, 01:27:39",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,111,30,2,Screen 2,buttona,response_keyboard,386.30000019073486,,,yellow,1,1,,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
95,1722209228462,"28/07/2024, 23:27:08",1722209259499,2,"29/07/2024, 01:27:39",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,71,31,1,Screen 1,fixation,fixation,499.29999999998836,,,,0,,,,,,,1,Trials,GREENred.jpg,green,0,0
96,1722209229080,"28/07/2024, 23:27:09",1722209260120,2,"29/07/2024, 01:27:40",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,71,31,2,Screen 2,buttonb,response_keyboard,617.5,,,green,1,1,,,,,,1,Trials,GREENred.jpg,green,0,0
97,1722209229577,"28/07/2024, 23:27:09",1722209260614,2,"29/07/2024, 01:27:40",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,60,32,1,Screen 1,fixation,fixation,499,,,,0,,,,,,,1,Trials,REDblue.jpg,red,0,0
98,1722209230128,"28/07/2024, 23:27:10",1722209261165,2,"29/07/2024, 01:27:41",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,60,32,2,Screen 2,buttona,response_keyboard,543.0999999046326,,,red,1,1,,,,,,1,Trials,REDblue.jpg,red,0,0
99,1722209230613,"28/07/2024, 23:27:10",1722209261647,2,"29/07/2024, 01:27:41",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,99,33,1,Screen 1,fixation,fixation,499.29999999998836,,,,0,,,,,,,1,Trials,REDblue.jpg,red,0,0
100,1722209231077,"28/07/2024, 23:27:11",1722209262118,2,"29/07/2024, 01:27:42",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,99,33,2,Screen 2,buttona,response_keyboard,459.8999996185303,,,red,1,1,,,,,,1,Trials,REDblue.jpg,red,0,0
101,1722209231576,"28/07/2024, 23:27:11",1722209262613,2,"29/07/2024, 01:27:42",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,112,34,1,Screen 1,fixation,fixation,499.79999999998836,,,,0,,,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
102,1722209232295,"28/07/2024, 23:27:12",1722209263334,2,"29/07/2024, 01:27:43",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,112,34,2,Screen 2,buttona,response_keyboard,714.8000001907349,,,yellow,1,1,,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
103,1722209232791,"28/07/2024, 23:27:12",1722209263828,2,"29/07/2024, 01:27:43",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,105,35,1,Screen 1,fixation,fixation,499,,,,0,,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
104,1722209233565,"28/07/2024, 23:27:13",1722209264607,2,"29/07/2024, 01:27:44",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,105,35,2,Screen 2,buttonb,response_keyboard,772.4000000953674,,,blue,1,1,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
105,1722209234056,"28/07/2024, 23:27:14",1722209265092,2,"29/07/2024, 01:27:45",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,73,36,1,Screen 1,fixation,fixation,499.20000000001164,,,,0,,,,,,,1,Trials,REDred.jpg,red,1,0
106,1722209234608,"28/07/2024, 23:27:14",1722209265644,2,"29/07/2024, 01:27:45",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,73,36,2,Screen 2,buttona,response_keyboard,540.2000002861023,,,red,1,1,,,,,,1,Trials,REDred.jpg,red,1,0
107,1722209235105,"28/07/2024, 23:27:15",1722209266141,2,"29/07/2024, 01:27:46",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,85,37,1,Screen 1,fixation,fixation,499.30000000001746,,,,0,,,,,,,1,Trials,GREENblue.jpg,green,1,0
108,1722209235716,"28/07/2024, 23:27:15",1722209266759,2,"29/07/2024, 01:27:46",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,85,37,2,Screen 2,buttonb,response_keyboard,606,,,green,1,1,,,,,,1,Trials,GREENblue.jpg,green,1,0
109,1722209236219,"28/07/2024, 23:27:16",1722209267256,2,"29/07/2024, 01:27:47",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,29,38,1,Screen 1,fixation,fixation,498.8999999999942,,,,0,,,,,,,1,Trials,YELLOWred.jpg,yellow,0,0
110,1722209236890,"28/07/2024, 23:27:16",1722209267926,2,"29/07/2024, 01:27:47",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,29,38,2,Screen 2,buttona,response_keyboard,659.5,,,yellow,1,1,,,,,,1,Trials,YELLOWred.jpg,yellow,0,0
111,1722209237387,"28/07/2024, 23:27:17",1722209268422,2,"29/07/2024, 01:27:48",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,84,39,1,Screen 1,fixation,fixation,499.3999999999942,,,,0,,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
112,1722209237931,"28/07/2024, 23:27:17",1722209268972,2,"29/07/2024, 01:27:48",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,84,39,2,Screen 2,buttonb,response_keyboard,542.1999998092651,,,blue,1,1,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
113,1722209238436,"28/07/2024, 23:27:18",1722209269470,2,"29/07/2024, 01:27:49",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,39,40,1,Screen 1,fixation,fixation,499.3999999999942,,,,0,,,,,,,1,Trials,GREENblue.jpg,green,0,0
114,1722209238963,"28/07/2024, 23:27:18",1722209270000,2,"29/07/2024, 01:27:50",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,39,40,2,Screen 2,buttonb,response_keyboard,520,,,green,1,1,,,,,,1,Trials,GREENblue.jpg,green,0,0
115,1722209239447,"28/07/2024, 23:27:19",1722209270485,2,"29/07/2024, 01:27:50",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,64,41,1,Screen 1,fixation,fixation,499.5,,,,0,,,,,,,1,Trials,REDblue.jpg,red,0,0
116,1722209240035,"28/07/2024, 23:27:20",1722209271074,2,"29/07/2024, 01:27:51",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,64,41,2,Screen 2,buttona,response_keyboard,577.9000000953674,,,red,1,1,,,,,,1,Trials,REDblue.jpg,red,0,0
117,1722209240537,"28/07/2024, 23:27:20",1722209271567,2,"29/07/2024, 01:27:51",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,59,42,1,Screen 1,fixation,fixation,499.69999999998254,,,,0,,,,,,,1,Trials,REDyellow.jpg,red,0,0
118,1722209241034,"28/07/2024, 23:27:21",1722209272074,2,"29/07/2024, 01:27:52",143587,32,task-l8uv,,39246941,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,59,42,2,Screen 2,buttona,response_keyboard,499.30000019073486,,,red,1,1,,,,,,1,Trials,REDyellow.jpg,red,0,0
