Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-5g79
69,1739894256717,"18/02/2025, 15:57:36",1739894257120,1,"18/02/2025, 16:57:37",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
70,1739894258145,"18/02/2025, 15:57:38",1739894258574,1,"18/02/2025, 16:57:38",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
71,1739894258649,"18/02/2025, 15:57:38",1739894259070,1,"18/02/2025, 16:57:39",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
72,1739894259329,"18/02/2025, 15:57:39",1739894259754,1,"18/02/2025, 16:57:39",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
73,1739894259826,"18/02/2025, 15:57:39",1739894260237,1,"18/02/2025, 16:57:40",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
74,1739894261062,"18/02/2025, 15:57:41",1739894261464,1,"18/02/2025, 16:57:41",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
75,1739894261535,"18/02/2025, 15:57:41",1739894261953,1,"18/02/2025, 16:57:41",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
76,1739894263071,"18/02/2025, 15:57:43",1739894263489,1,"18/02/2025, 16:57:43",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
77,1739894263655,"18/02/2025, 15:57:43",1739894263987,1,"18/02/2025, 16:57:43",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
78,1739894266404,"18/02/2025, 15:57:46",1739894266822,1,"18/02/2025, 16:57:46",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
79,1739894266888,"18/02/2025, 15:57:46",1739894267321,1,"18/02/2025, 16:57:47",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
80,1739894267990,"18/02/2025, 15:57:47",1739894268419,1,"18/02/2025, 16:57:48",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
81,1739894268482,"18/02/2025, 15:57:48",1739894268904,1,"18/02/2025, 16:57:48",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
82,1739894269795,"18/02/2025, 15:57:49",1739894270217,1,"18/02/2025, 16:57:50",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
83,1739894270276,"18/02/2025, 15:57:50",1739894270704,1,"18/02/2025, 16:57:50",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
84,1739894271302,"18/02/2025, 15:57:51",1739894271715,1,"18/02/2025, 16:57:51",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
85,1739894271776,"18/02/2025, 15:57:51",1739894272204,1,"18/02/2025, 16:57:52",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
86,1739894273086,"18/02/2025, 15:57:53",1739894273506,1,"18/02/2025, 16:57:53",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
87,1739894273575,"18/02/2025, 15:57:53",1739894274004,1,"18/02/2025, 16:57:54",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
88,1739894275082,"18/02/2025, 15:57:55",1739894275502,1,"18/02/2025, 16:57:55",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
89,1739894275558,"18/02/2025, 15:57:55",1739894275987,1,"18/02/2025, 16:57:55",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
90,1739894276545,"18/02/2025, 15:57:56",1739894276979,1,"18/02/2025, 16:57:56",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
91,1739894277038,"18/02/2025, 15:57:57",1739894277471,1,"18/02/2025, 16:57:57",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
92,1739894278079,"18/02/2025, 15:57:58",1739894278504,1,"18/02/2025, 16:57:58",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
93,1739894278565,"18/02/2025, 15:57:58",1739894278988,1,"18/02/2025, 16:57:58",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
94,1739894279798,"18/02/2025, 15:57:59",1739894280227,1,"18/02/2025, 16:58:00",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
95,1739894280290,"18/02/2025, 15:58:00",1739894280721,1,"18/02/2025, 16:58:00",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
96,1739894281342,"18/02/2025, 15:58:01",1739894281765,1,"18/02/2025, 16:58:01",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
97,1739894281840,"18/02/2025, 15:58:01",1739894282254,1,"18/02/2025, 16:58:02",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
98,1739894283335,"18/02/2025, 15:58:03",1739894283755,1,"18/02/2025, 16:58:03",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
99,1739894283813,"18/02/2025, 15:58:03",1739894284238,1,"18/02/2025, 16:58:04",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
100,1739894284934,"18/02/2025, 15:58:04",1739894285344,1,"18/02/2025, 16:58:05",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
101,1739894285427,"18/02/2025, 15:58:05",1739894285838,1,"18/02/2025, 16:58:05",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
102,1739894286761,"18/02/2025, 15:58:06",1739894287173,1,"18/02/2025, 16:58:07",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
103,1739894287243,"18/02/2025, 15:58:07",1739894287671,1,"18/02/2025, 16:58:07",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
104,1739894288702,"18/02/2025, 15:58:08",1739894289122,1,"18/02/2025, 16:58:09",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
105,1739894289215,"18/02/2025, 15:58:09",1739894289621,1,"18/02/2025, 16:58:09",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
106,1739894290930,"18/02/2025, 15:58:10",1739894291350,1,"18/02/2025, 16:58:11",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
107,1739894291415,"18/02/2025, 15:58:11",1739894291838,1,"18/02/2025, 16:58:11",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
108,1739894292284,"18/02/2025, 15:58:12",1739894292696,1,"18/02/2025, 16:58:12",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
109,1739894292773,"18/02/2025, 15:58:12",1739894293188,1,"18/02/2025, 16:58:13",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
110,1739894293935,"18/02/2025, 15:58:13",1739894294348,1,"18/02/2025, 16:58:14",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
111,1739894294410,"18/02/2025, 15:58:14",1739894294838,1,"18/02/2025, 16:58:14",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
112,1739894295819,"18/02/2025, 15:58:15",1739894296234,1,"18/02/2025, 16:58:16",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
113,1739894296320,"18/02/2025, 15:58:16",1739894296721,1,"18/02/2025, 16:58:16",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
114,1739894297506,"18/02/2025, 15:58:17",1739894297931,1,"18/02/2025, 16:58:17",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
115,1739894298000,"18/02/2025, 15:58:18",1739894298422,1,"18/02/2025, 16:58:18",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
116,1739894299518,"18/02/2025, 15:58:19",1739894299920,1,"18/02/2025, 16:58:19",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
117,1739894299988,"18/02/2025, 15:58:19",1739894300405,1,"18/02/2025, 16:58:20",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
118,1739894301309,"18/02/2025, 15:58:21",1739894301740,1,"18/02/2025, 16:58:21",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
119,1739894301819,"18/02/2025, 15:58:21",1739894302238,1,"18/02/2025, 16:58:22",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
120,1739894302532,"18/02/2025, 15:58:22",1739894302969,1,"18/02/2025, 16:58:22",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
121,1739894303017,"18/02/2025, 15:58:23",1739894303455,1,"18/02/2025, 16:58:23",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
122,1739894304991,"18/02/2025, 15:58:24",1739894305364,1,"18/02/2025, 16:58:25",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
123,1739894305431,"18/02/2025, 15:58:25",1739894305855,1,"18/02/2025, 16:58:25",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
124,1739894305898,"18/02/2025, 15:58:25",1739894306329,1,"18/02/2025, 16:58:26",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
125,1739894306390,"18/02/2025, 15:58:26",1739894306822,1,"18/02/2025, 16:58:26",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
126,1739894306885,"18/02/2025, 15:58:26",1739894307323,1,"18/02/2025, 16:58:27",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
127,1739894307385,"18/02/2025, 15:58:27",1739894307822,1,"18/02/2025, 16:58:27",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
128,1739894308265,"18/02/2025, 15:58:28",1739894308695,1,"18/02/2025, 16:58:28",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
129,1739894308751,"18/02/2025, 15:58:28",1739894309189,1,"18/02/2025, 16:58:29",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
130,1739894309800,"18/02/2025, 15:58:29",1739894310234,1,"18/02/2025, 16:58:30",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
131,1739894310313,"18/02/2025, 15:58:30",1739894310722,1,"18/02/2025, 16:58:30",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
132,1739894311739,"18/02/2025, 15:58:31",1739894312165,1,"18/02/2025, 16:58:32",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
133,1739894312253,"18/02/2025, 15:58:32",1739894312656,1,"18/02/2025, 16:58:32",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
134,1739894312894,"18/02/2025, 15:58:32",1739894313323,1,"18/02/2025, 16:58:33",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
135,1739894313392,"18/02/2025, 15:58:33",1739894313822,1,"18/02/2025, 16:58:33",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
136,1739894314707,"18/02/2025, 15:58:34",1739894315121,1,"18/02/2025, 16:58:35",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
137,1739894315179,"18/02/2025, 15:58:35",1739894315605,1,"18/02/2025, 16:58:35",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
138,1739894316561,"18/02/2025, 15:58:36",1739894316991,1,"18/02/2025, 16:58:36",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
139,1739894317069,"18/02/2025, 15:58:37",1739894317489,1,"18/02/2025, 16:58:37",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
140,1739894317863,"18/02/2025, 15:58:37",1739894318299,1,"18/02/2025, 16:58:38",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
141,1739894318363,"18/02/2025, 15:58:38",1739894318789,1,"18/02/2025, 16:58:38",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
142,1739894319048,"18/02/2025, 15:58:39",1739894319470,1,"18/02/2025, 16:58:39",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
143,1739894319555,"18/02/2025, 15:58:39",1739894319956,1,"18/02/2025, 16:58:39",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
144,1739894320456,"18/02/2025, 15:58:40",1739894320883,1,"18/02/2025, 16:58:40",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
145,1739894320974,"18/02/2025, 15:58:40",1739894321373,1,"18/02/2025, 16:58:41",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
146,1739894321946,"18/02/2025, 15:58:41",1739894322373,1,"18/02/2025, 16:58:42",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
147,1739894322431,"18/02/2025, 15:58:42",1739894322856,1,"18/02/2025, 16:58:42",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
148,1739894323043,"18/02/2025, 15:58:43",1739894323473,1,"18/02/2025, 16:58:43",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
149,1739894323766,"18/02/2025, 15:58:43",1739894323956,1,"18/02/2025, 16:58:43",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
150,1739894324380,"18/02/2025, 15:58:44",1739894324750,1,"18/02/2025, 16:58:44",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
151,1739894324805,"18/02/2025, 15:58:44",1739894325239,1,"18/02/2025, 16:58:45",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
152,1739894326064,"18/02/2025, 15:58:46",1739894326405,1,"18/02/2025, 16:58:46",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
153,1739894326510,"18/02/2025, 15:58:46",1739894326889,1,"18/02/2025, 16:58:46",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
154,1739894327575,"18/02/2025, 15:58:47",1739894328000,1,"18/02/2025, 16:58:48",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
155,1739894328080,"18/02/2025, 15:58:48",1739894328489,1,"18/02/2025, 16:58:48",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
156,1739894328843,"18/02/2025, 15:58:48",1739894329272,1,"18/02/2025, 16:58:49",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
157,1739894329327,"18/02/2025, 15:58:49",1739894329756,1,"18/02/2025, 16:58:49",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
158,1739894331158,"18/02/2025, 15:58:51",1739894331573,1,"18/02/2025, 16:58:51",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
159,1739894331643,"18/02/2025, 15:58:51",1739894332056,1,"18/02/2025, 16:58:52",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
160,1739894332253,"18/02/2025, 15:58:52",1739894332679,1,"18/02/2025, 16:58:52",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
161,1739894332740,"18/02/2025, 15:58:52",1739894333173,1,"18/02/2025, 16:58:53",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
162,1739894333513,"18/02/2025, 15:58:53",1739894333932,1,"18/02/2025, 16:58:53",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
163,1739894333996,"18/02/2025, 15:58:53",1739894334423,1,"18/02/2025, 16:58:54",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
164,1739894335448,"18/02/2025, 15:58:55",1739894335853,1,"18/02/2025, 16:58:55",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
165,1739894335928,"18/02/2025, 15:58:55",1739894336339,1,"18/02/2025, 16:58:56",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
166,1739894336757,"18/02/2025, 15:58:56",1739894337182,1,"18/02/2025, 16:58:57",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
167,1739894337246,"18/02/2025, 15:58:57",1739894337672,1,"18/02/2025, 16:58:57",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
168,1739894337772,"18/02/2025, 15:58:57",1739894338209,1,"18/02/2025, 16:58:58",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
169,1739894338284,"18/02/2025, 15:58:58",1739894338706,1,"18/02/2025, 16:58:58",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
170,1739894338963,"18/02/2025, 15:58:58",1739894339396,1,"18/02/2025, 16:58:59",143587,32,task-cjtc,,43541241,rodf4,9856481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x551,,Stroop Task,5,DGS
