Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-5g79,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,d1,answer,TimedSection,listLength,,ItemNo
439,1723465687451,12/08/2024 12:28:07,1723465689445,2,12/08/2024 14:28:09,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,240,198,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">6</p>",,,6,,
440,1723465688448,12/08/2024 12:28:08,1723465690445,2,12/08/2024 14:28:10,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,240,198,2,Screen 2,Zone2,timelimit_screen,1000.0999999999767,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">6</p>",,,6,,
441,1723465693068,12/08/2024 12:28:13,1723465695067,2,12/08/2024 14:28:15,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,241,15,1,Screen 1,Zone2,response_text_entry,1491.5,,Enter Key,693545,1,0,1,0,,,,,,Test_Backwards,,694535,12000,6,,B6_3
442,1723465693364,12/08/2024 12:28:13,1723465695356,2,12/08/2024 14:28:15,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,242,199,1,Screen 1,fixation,fixation,300.1000000000349,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">1</p>",,,6,,
443,1723465694365,12/08/2024 12:28:14,1723465696356,2,12/08/2024 14:28:16,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,242,199,2,Screen 2,Zone2,timelimit_screen,999.7999999999884,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">1</p>",,,6,,
444,1723465694669,12/08/2024 12:28:14,1723465696656,2,12/08/2024 14:28:16,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,243,200,1,Screen 1,fixation,fixation,300.0999999999767,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">8</p>",,,6,,
445,1723465695671,12/08/2024 12:28:15,1723465697658,2,12/08/2024 14:28:17,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,243,200,2,Screen 2,Zone2,timelimit_screen,1000.2000000000116,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">8</p>",,,6,,
446,1723465695961,12/08/2024 12:28:15,1723465697957,2,12/08/2024 14:28:17,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,244,201,1,Screen 1,fixation,fixation,300.4000000000233,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">5</p>",,,6,,
447,1723465696980,12/08/2024 12:28:16,1723465698957,2,12/08/2024 14:28:18,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,244,201,2,Screen 2,Zone2,timelimit_screen,1000.3999999999651,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">5</p>",,,6,,
448,1723465697262,12/08/2024 12:28:17,1723465699257,2,12/08/2024 14:28:19,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,245,202,1,Screen 1,fixation,fixation,299.9000000000233,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">7</p>",,,6,,
449,1723465698271,12/08/2024 12:28:18,1723465700258,2,12/08/2024 14:28:20,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,245,202,2,Screen 2,Zone2,timelimit_screen,1000.2999999999884,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">7</p>",,,6,,
450,1723465698571,12/08/2024 12:28:18,1723465700557,2,12/08/2024 14:28:20,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,246,203,1,Screen 1,fixation,fixation,299.9000000000233,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">5</p>",,,6,,
451,1723465699677,12/08/2024 12:28:19,1723465701557,2,12/08/2024 14:28:21,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,246,203,2,Screen 2,Zone2,timelimit_screen,1000.0999999999767,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">5</p>",,,6,,
452,1723465699937,12/08/2024 12:28:19,1723465701857,2,12/08/2024 14:28:21,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,247,204,1,Screen 1,fixation,fixation,300.29999999998836,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">4</p>",,,6,,
453,1723465700871,12/08/2024 12:28:20,1723465702858,2,12/08/2024 14:28:22,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,247,204,2,Screen 2,Zone2,timelimit_screen,1000.2000000000116,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">4</p>",,,6,,
454,1723465705082,12/08/2024 12:28:25,1723465706953,2,12/08/2024 14:28:26,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,248,16,1,Screen 1,Zone2,response_text_entry,1983.4000000003725,,Enter Key,457581,1,1,0,0,,,,,,Test_Backwards,,457581,12000,6,,B6_4
455,1723465705374,12/08/2024 12:28:25,1723465707249,2,12/08/2024 14:28:27,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,249,205,1,Screen 1,fixation,fixation,300.20000000001164,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">8</p>",,,7,,
456,1723465706275,12/08/2024 12:28:26,1723465708249,2,12/08/2024 14:28:28,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,249,205,2,Screen 2,Zone2,timelimit_screen,999.9000000000233,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">8</p>",,,7,,
457,1723465706550,12/08/2024 12:28:26,1723465708548,2,12/08/2024 14:28:28,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,250,206,1,Screen 1,fixation,fixation,299.79999999998836,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">2</p>",,,7,,
458,1723465707552,12/08/2024 12:28:27,1723465709549,2,12/08/2024 14:28:29,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,250,206,2,Screen 2,Zone2,timelimit_screen,1000.2999999999884,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">2</p>",,,7,,
459,1723465707859,12/08/2024 12:28:27,1723465709849,2,12/08/2024 14:28:29,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,251,207,1,Screen 1,fixation,fixation,300.1000000000349,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">7</p>",,,7,,
460,1723465708861,12/08/2024 12:28:28,1723465710850,2,12/08/2024 14:28:30,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,251,207,2,Screen 2,Zone2,timelimit_screen,1000.5,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">7</p>",,,7,,
461,1723465709150,12/08/2024 12:28:29,1723465711149,2,12/08/2024 14:28:31,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,252,208,1,Screen 1,fixation,fixation,299.79999999998836,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">2</p>",,,7,,
462,1723465710156,12/08/2024 12:28:30,1723465712150,2,12/08/2024 14:28:32,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,252,208,2,Screen 2,Zone2,timelimit_screen,1001,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">2</p>",,,7,,
463,1723465710456,12/08/2024 12:28:30,1723465712450,2,12/08/2024 14:28:32,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,253,209,1,Screen 1,fixation,fixation,299.3999999999651,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">3</p>",,,7,,
464,1723465711598,12/08/2024 12:28:31,1723465713450,2,12/08/2024 14:28:33,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,253,209,2,Screen 2,Zone2,timelimit_screen,1000.3000000000466,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">3</p>",,,7,,
465,1723465711882,12/08/2024 12:28:31,1723465713750,2,12/08/2024 14:28:33,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,254,210,1,Screen 1,fixation,fixation,300.0999999999767,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">8</p>",,,7,,
466,1723465712964,12/08/2024 12:28:32,1723465714751,2,12/08/2024 14:28:34,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,254,210,2,Screen 2,Zone2,timelimit_screen,1000.4000000000233,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">8</p>",,,7,,
467,1723465713115,12/08/2024 12:28:33,1723465715051,2,12/08/2024 14:28:35,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,255,211,1,Screen 1,fixation,fixation,300.3999999999651,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">1</p>",,,7,,
468,1723465714080,12/08/2024 12:28:34,1723465716051,2,12/08/2024 14:28:36,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,255,211,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">1</p>",,,7,,
469,1723465716741,12/08/2024 12:28:36,1723465718714,2,12/08/2024 14:28:38,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,256,17,1,Screen 1,Zone2,response_text_entry,1670.2999999988824,,Enter Key,18,1,0,1,0,,,,,,Test_Backwards,,1832728,13000,7,,B7_1
470,1723465717026,12/08/2024 12:28:37,1723465719011,2,12/08/2024 14:28:39,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,257,212,1,Screen 1,fixation,fixation,300.5,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">9</p>",,,7,,
471,1723465718020,12/08/2024 12:28:38,1723465720012,2,12/08/2024 14:28:40,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,257,212,2,Screen 2,Zone2,timelimit_screen,999.9000000000233,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">9</p>",,,7,,
472,1723465718333,12/08/2024 12:28:38,1723465720311,2,12/08/2024 14:28:40,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,258,213,1,Screen 1,fixation,fixation,299.70000000001164,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">7</p>",,,7,,
473,1723465719318,12/08/2024 12:28:39,1723465721312,2,12/08/2024 14:28:41,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,258,213,2,Screen 2,Zone2,timelimit_screen,1000.2999999999884,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">7</p>",,,7,,
474,1723465719608,12/08/2024 12:28:39,1723465721612,2,12/08/2024 14:28:41,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,259,214,1,Screen 1,fixation,fixation,300.5999999999767,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">1</p>",,,7,,
475,1723465720608,12/08/2024 12:28:40,1723465722611,2,12/08/2024 14:28:42,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,259,214,2,Screen 2,Zone2,timelimit_screen,999.8000000000466,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">1</p>",,,7,,
476,1723465720919,12/08/2024 12:28:40,1723465722912,2,12/08/2024 14:28:42,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,260,215,1,Screen 1,fixation,fixation,300.29999999998836,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">7</p>",,,7,,
477,1723465721942,12/08/2024 12:28:41,1723465723912,2,12/08/2024 14:28:43,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,260,215,2,Screen 2,Zone2,timelimit_screen,999.7000000000116,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">7</p>",,,7,,
478,1723465722215,12/08/2024 12:28:42,1723465724213,2,12/08/2024 14:28:44,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,261,216,1,Screen 1,fixation,fixation,300.69999999995343,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">8</p>",,,7,,
479,1723465723219,12/08/2024 12:28:43,1723465725213,2,12/08/2024 14:28:45,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,261,216,2,Screen 2,Zone2,timelimit_screen,999.7000000000116,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">8</p>",,,7,,
480,1723465723522,12/08/2024 12:28:43,1723465725513,2,12/08/2024 14:28:45,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,262,217,1,Screen 1,fixation,fixation,300.4000000000233,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">5</p>",,,7,,
481,1723465724524,12/08/2024 12:28:44,1723465726513,2,12/08/2024 14:28:46,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,262,217,2,Screen 2,Zone2,timelimit_screen,1000.2000000000116,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">5</p>",,,7,,
482,1723465724815,12/08/2024 12:28:44,1723465726813,2,12/08/2024 14:28:46,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,263,218,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">9</p>",,,7,,
483,1723465725920,12/08/2024 12:28:45,1723465727814,2,12/08/2024 14:28:47,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,263,218,2,Screen 2,Zone2,timelimit_screen,1000.3999999999651,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">9</p>",,,7,,
484,1723465729131,12/08/2024 12:28:49,1723465731130,2,12/08/2024 14:28:51,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,264,18,1,Screen 1,Zone2,response_text_entry,1227.800000000745,,Enter Key,95876,1,0,1,0,,,,,,Test_Backwards,,9587179,13000,7,,B7_2
485,1723465729441,12/08/2024 12:28:49,1723465731424,2,12/08/2024 14:28:51,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,265,219,1,Screen 1,fixation,fixation,300.0999999999767,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">6</p>",,,7,,
486,1723465730433,12/08/2024 12:28:50,1723465732424,2,12/08/2024 14:28:52,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,265,219,2,Screen 2,Zone2,timelimit_screen,999.8000000000466,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">6</p>",,,7,,
487,1723465730719,12/08/2024 12:28:50,1723465732724,2,12/08/2024 14:28:52,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,266,220,1,Screen 1,fixation,fixation,300.3999999999651,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">1</p>",,,7,,
488,1723465731779,12/08/2024 12:28:51,1723465733725,2,12/08/2024 14:28:53,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,266,220,2,Screen 2,Zone2,timelimit_screen,1000.2999999999884,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">1</p>",,,7,,
489,1723465732031,12/08/2024 12:28:52,1723465734025,2,12/08/2024 14:28:54,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,267,221,1,Screen 1,fixation,fixation,300.1000000000349,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">1</p>",,,7,,
490,1723465733152,12/08/2024 12:28:53,1723465735025,2,12/08/2024 14:28:55,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,267,221,2,Screen 2,Zone2,timelimit_screen,1000.2000000000116,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">1</p>",,,7,,
491,1723465733380,12/08/2024 12:28:53,1723465735325,2,12/08/2024 14:28:55,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,268,222,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">3</p>",,,7,,
492,1723465734355,12/08/2024 12:28:54,1723465736325,2,12/08/2024 14:28:56,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,268,222,2,Screen 2,Zone2,timelimit_screen,1000.0999999999767,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">3</p>",,,7,,
493,1723465734631,12/08/2024 12:28:54,1723465736625,2,12/08/2024 14:28:56,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,269,223,1,Screen 1,fixation,fixation,300.20000000001164,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">1</p>",,,7,,
494,1723465735633,12/08/2024 12:28:55,1723465737625,2,12/08/2024 14:28:57,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,269,223,2,Screen 2,Zone2,timelimit_screen,1000.0999999999767,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">1</p>",,,7,,
495,1723465735947,12/08/2024 12:28:55,1723465737925,2,12/08/2024 14:28:57,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,270,224,1,Screen 1,fixation,fixation,300.20000000001164,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">7</p>",,,7,,
496,1723465736937,12/08/2024 12:28:56,1723465738926,2,12/08/2024 14:28:58,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,270,224,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">7</p>",,,7,,
497,1723465737233,12/08/2024 12:28:57,1723465739225,2,12/08/2024 14:28:59,143587,32,task-2f5q,,39515665,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1271,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,271,225,1,Screen 1,fixation,fixation,300.0999999999767,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">5</p>",,,7,,
