Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-5g79,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,d1,answer,TimedSection,listLength,,ItemNo
303,1708693751051,23/02/2024 13:09:11,1708693750853,1,23/02/2024 14:09:10,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,165,136,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">1</p>",,,3,,
304,1708693751380,23/02/2024 13:09:11,1708693751152,1,23/02/2024 14:09:11,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,166,137,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">6</p>",,,3,,
305,1708693752331,23/02/2024 13:09:12,1708693752153,1,23/02/2024 14:09:12,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,166,137,2,Screen 2,Zone2,timelimit_screen,1000.1000000000349,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">6</p>",,,3,,
306,1708693752680,23/02/2024 13:09:12,1708693752452,1,23/02/2024 14:09:12,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,167,138,1,Screen 1,fixation,fixation,299.8999999999651,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">8</p>",,,3,,
307,1708693753694,23/02/2024 13:09:13,1708693753453,1,23/02/2024 14:09:13,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,167,138,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">8</p>",,,3,,
308,1708693755845,23/02/2024 13:09:15,1708693755618,1,23/02/2024 14:09:15,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,168,2,1,Screen 1,Zone2,response_text_entry,1170.300000011921,,Enter Key,861,1,1,0,0,,,,,,Test_Backwards,,861,9000,3,,B3_2
309,1708693756114,23/02/2024 13:09:16,1708693755902,1,23/02/2024 14:09:15,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,169,139,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">6</p>",,,3,,
310,1708693757132,23/02/2024 13:09:17,1708693756903,1,23/02/2024 14:09:16,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,169,139,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">6</p>",,,3,,
311,1708693757408,23/02/2024 13:09:17,1708693757202,1,23/02/2024 14:09:17,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,170,140,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">6</p>",,,3,,
312,1708693758441,23/02/2024 13:09:18,1708693758202,1,23/02/2024 14:09:18,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,170,140,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">6</p>",,,3,,
313,1708693758747,23/02/2024 13:09:18,1708693758502,1,23/02/2024 14:09:18,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,171,141,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">4</p>",,,3,,
314,1708693759711,23/02/2024 13:09:19,1708693759503,1,23/02/2024 14:09:19,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,171,141,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">4</p>",,,3,,
315,1708693761276,23/02/2024 13:09:21,1708693761068,1,23/02/2024 14:09:21,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,172,3,1,Screen 1,Zone2,response_text_entry,904.0999999642372,,Enter Key,466,1,0,1,0,,,,,,Test_Backwards,,496,9000,3,,B3_3
316,1708693761591,23/02/2024 13:09:21,1708693761352,1,23/02/2024 14:09:21,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,173,142,1,Screen 1,fixation,fixation,299.9000000000233,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">8</p>",,,3,,
317,1708693762560,23/02/2024 13:09:22,1708693762353,1,23/02/2024 14:09:22,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,173,142,2,Screen 2,Zone2,timelimit_screen,1000.0999999999767,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">8</p>",,,3,,
318,1708693762881,23/02/2024 13:09:22,1708693762653,1,23/02/2024 14:09:22,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,174,143,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">5</p>",,,3,,
319,1708693763878,23/02/2024 13:09:23,1708693763653,1,23/02/2024 14:09:23,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,174,143,2,Screen 2,Zone2,timelimit_screen,999.9000000000233,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">5</p>",,,3,,
320,1708693764173,23/02/2024 13:09:24,1708693763952,1,23/02/2024 14:09:23,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,175,144,1,Screen 1,fixation,fixation,300.0999999999767,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">2</p>",,,3,,
321,1708693765202,23/02/2024 13:09:25,1708693764953,1,23/02/2024 14:09:24,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,175,144,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">2</p>",,,3,,
322,1708693768879,23/02/2024 13:09:28,1708693768631,1,23/02/2024 14:09:28,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,176,4,1,Screen 1,Zone2,response_text_entry,1811.5999999642372,,Enter Key,258,1,1,0,0,,,,,,Test_Backwards,,258,9000,3,,B3_4
323,1708693769131,23/02/2024 13:09:29,1708693768919,1,23/02/2024 14:09:28,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,177,145,1,Screen 1,fixation,fixation,300.0999999999767,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">8</p>",,,4,,
324,1708693770124,23/02/2024 13:09:30,1708693769919,1,23/02/2024 14:09:29,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,177,145,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">8</p>",,,4,,
325,1708693770419,23/02/2024 13:09:30,1708693770219,1,23/02/2024 14:09:30,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,178,146,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">1</p>",,,4,,
326,1708693771451,23/02/2024 13:09:31,1708693771219,1,23/02/2024 14:09:31,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,178,146,2,Screen 2,Zone2,timelimit_screen,999.9000000000233,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">1</p>",,,4,,
327,1708693771721,23/02/2024 13:09:31,1708693771519,1,23/02/2024 14:09:31,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,179,147,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">3</p>",,,4,,
328,1708693772751,23/02/2024 13:09:32,1708693772519,1,23/02/2024 14:09:32,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,179,147,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">3</p>",,,4,,
329,1708693773052,23/02/2024 13:09:33,1708693772819,1,23/02/2024 14:09:32,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,180,148,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">6</p>",,,4,,
330,1708693774070,23/02/2024 13:09:34,1708693773819,1,23/02/2024 14:09:33,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,180,148,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">6</p>",,,4,,
331,1708693779793,23/02/2024 13:09:39,1708693779555,1,23/02/2024 14:09:39,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,181,5,1,Screen 1,Zone2,response_text_entry,3686.5,,Enter Key,6318,1,1,0,0,,,,,,Test_Backwards,,6318,10000,4,,B4_1
332,1708693780073,23/02/2024 13:09:40,1708693779852,1,23/02/2024 14:09:39,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,182,149,1,Screen 1,fixation,fixation,299.9000000000233,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">9</p>",,,4,,
333,1708693781083,23/02/2024 13:09:41,1708693780852,1,23/02/2024 14:09:40,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,182,149,2,Screen 2,Zone2,timelimit_screen,1000.0999999999767,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">9</p>",,,4,,
334,1708693781358,23/02/2024 13:09:41,1708693781152,1,23/02/2024 14:09:41,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,183,150,1,Screen 1,fixation,fixation,299.9000000000233,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">3</p>",,,4,,
335,1708693782382,23/02/2024 13:09:42,1708693782152,1,23/02/2024 14:09:42,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,183,150,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">3</p>",,,4,,
336,1708693782681,23/02/2024 13:09:42,1708693782452,1,23/02/2024 14:09:42,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,184,151,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">7</p>",,,4,,
337,1708693783659,23/02/2024 13:09:43,1708693783452,1,23/02/2024 14:09:43,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,184,151,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">7</p>",,,4,,
338,1708693783962,23/02/2024 13:09:43,1708693783752,1,23/02/2024 14:09:43,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,185,152,1,Screen 1,fixation,fixation,299.9000000000233,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">9</p>",,,4,,
339,1708693784972,23/02/2024 13:09:44,1708693784752,1,23/02/2024 14:09:44,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,185,152,2,Screen 2,Zone2,timelimit_screen,1000.0999999999767,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">9</p>",,,4,,
340,1708693791161,23/02/2024 13:09:51,1708693790922,1,23/02/2024 14:09:50,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,186,6,1,Screen 1,Zone2,response_text_entry,2542,,Enter Key,9739,1,1,0,0,,,,,,Test_Backwards,,9739,10000,4,,B4_2
341,1708693791437,23/02/2024 13:09:51,1708693791218,1,23/02/2024 14:09:51,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,187,153,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">1</p>",,,4,,
342,1708693792455,23/02/2024 13:09:52,1708693792219,1,23/02/2024 14:09:52,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,187,153,2,Screen 2,Zone2,timelimit_screen,999.8999999999651,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">1</p>",,,4,,
343,1708693792741,23/02/2024 13:09:52,1708693792518,1,23/02/2024 14:09:52,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,188,154,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">8</p>",,,4,,
344,1708693793749,23/02/2024 13:09:53,1708693793519,1,23/02/2024 14:09:53,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,188,154,2,Screen 2,Zone2,timelimit_screen,1000.1000000000349,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">8</p>",,,4,,
345,1708693794060,23/02/2024 13:09:54,1708693793818,1,23/02/2024 14:09:53,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,189,155,1,Screen 1,fixation,fixation,299.8999999999651,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">6</p>",,,4,,
346,1708693795037,23/02/2024 13:09:55,1708693794819,1,23/02/2024 14:09:54,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,189,155,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">6</p>",,,4,,
347,1708693795317,23/02/2024 13:09:55,1708693795118,1,23/02/2024 14:09:55,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,190,156,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">9</p>",,,4,,
348,1708693796348,23/02/2024 13:09:56,1708693796118,1,23/02/2024 14:09:56,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,190,156,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">9</p>",,,4,,
349,1708693802441,23/02/2024 13:10:02,1708693802211,1,23/02/2024 14:10:02,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,191,7,1,Screen 1,Zone2,response_text_entry,3005,,Enter Key,9681,1,1,0,0,,,,,,Test_Backwards,,9681,10000,4,,B4_3
350,1708693802717,23/02/2024 13:10:02,1708693802502,1,23/02/2024 14:10:02,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,192,157,1,Screen 1,fixation,fixation,300.0999999999767,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">7</p>",,,4,,
351,1708693803742,23/02/2024 13:10:03,1708693803502,1,23/02/2024 14:10:03,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,192,157,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">7</p>",,,4,,
352,1708693803998,23/02/2024 13:10:03,1708693803802,1,23/02/2024 14:10:03,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,193,158,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">3</p>",,,4,,
353,1708693805055,23/02/2024 13:10:05,1708693804802,1,23/02/2024 14:10:04,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,193,158,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">3</p>",,,4,,
354,1708693805321,23/02/2024 13:10:05,1708693805101,1,23/02/2024 14:10:05,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,194,159,1,Screen 1,fixation,fixation,299,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">4</p>",,,4,,
355,1708693806344,23/02/2024 13:10:06,1708693806102,1,23/02/2024 14:10:06,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,194,159,2,Screen 2,Zone2,timelimit_screen,1000.9000000000233,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">4</p>",,,4,,
356,1708693806606,23/02/2024 13:10:06,1708693806401,1,23/02/2024 14:10:06,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,195,160,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">8</p>",,,4,,
357,1708693807616,23/02/2024 13:10:07,1708693807401,1,23/02/2024 14:10:07,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,195,160,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">8</p>",,,4,,
358,1708693813228,23/02/2024 13:10:13,1708693812991,1,23/02/2024 14:10:12,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,196,8,1,Screen 1,Zone2,response_text_entry,3147.7999999523163,,Enter Key,8437,1,1,0,0,,,,,,Test_Backwards,,8437,10000,4,,B4_4
359,1708693813504,23/02/2024 13:10:13,1708693813285,1,23/02/2024 14:10:13,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,197,161,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">3</p>",,,5,,
360,1708693814525,23/02/2024 13:10:14,1708693814285,1,23/02/2024 14:10:14,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,197,161,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">3</p>",,,5,,
361,1708693814780,23/02/2024 13:10:14,1708693814584,1,23/02/2024 14:10:14,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,198,162,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">5</p>",,,5,,
