Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-5g79,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,Congruency,Practice
149,1743237091877,"29/03/2025, 08:31:31",1743237097413,1,"29/03/2025, 09:31:37",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,39,58,1,Screen 1,fixation,fixation,496.80000000001746,,,,0,,,,,,,1,Trials,GREENblue.jpg,green,0,0
150,1743237093066,"29/03/2025, 08:31:33",1743237098599,1,"29/03/2025, 09:31:38",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,39,58,2,Screen 2,buttonb,response_keyboard,1179.3999999994412,,,green,1,1,,,,,,1,Trials,GREENblue.jpg,green,0,0
151,1743237093548,"29/03/2025, 08:31:33",1743237099090,1,"29/03/2025, 09:31:39",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,77,59,1,Screen 1,fixation,fixation,496.79999999998836,,,,0,,,,,,,1,Trials,YELLOWgreen.jpg,yellow,0,0
152,1743237094591,"29/03/2025, 08:31:34",1743237100124,1,"29/03/2025, 09:31:40",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,77,59,2,Screen 2,buttona,response_keyboard,1027.3999999994412,,,yellow,1,1,,,,,,1,Trials,YELLOWgreen.jpg,yellow,0,0
153,1743237095078,"29/03/2025, 08:31:35",1743237100619,1,"29/03/2025, 09:31:40",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,48,60,1,Screen 1,fixation,fixation,496.79999999998836,,,,0,,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
154,1743237097435,"29/03/2025, 08:31:37",1743237102975,1,"29/03/2025, 09:31:42",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,48,60,2,Screen 2,buttonb,response_keyboard,2350,,,blue,1,1,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
155,1743237097934,"29/03/2025, 08:31:37",1743237103471,1,"29/03/2025, 09:31:43",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,33,61,1,Screen 1,fixation,fixation,496.79999999998836,,,,0,,,,,,,1,Trials,GREENgreen.jpg,green,1,0
156,1743237099989,"29/03/2025, 08:31:39",1743237105530,1,"29/03/2025, 09:31:45",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,33,61,2,Screen 2,buttonb,response_keyboard,2054.7000000001863,,,green,1,1,,,,,,1,Trials,GREENgreen.jpg,green,1,0
157,1743237100491,"29/03/2025, 08:31:40",1743237106026,1,"29/03/2025, 09:31:46",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,54,62,1,Screen 1,fixation,fixation,496.79999999998836,,,,0,,,,,,,1,Trials,REDyellow.jpg,red,0,0
158,1743237101505,"29/03/2025, 08:31:41",1743237107043,1,"29/03/2025, 09:31:47",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,54,62,2,Screen 2,buttona,response_keyboard,1011.6000000005588,,,red,1,1,,,,,,1,Trials,REDyellow.jpg,red,0,0
159,1743237101996,"29/03/2025, 08:31:41",1743237107535,1,"29/03/2025, 09:31:47",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,107,63,1,Screen 1,fixation,fixation,496.79999999998836,,,,0,,,,,,,1,Trials,GREENgreen.jpg,green,1,0
160,1743237103751,"29/03/2025, 08:31:43",1743237109287,1,"29/03/2025, 09:31:49",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,107,63,2,Screen 2,buttonb,response_keyboard,1745.7999999998137,,,green,1,1,,,,,,1,Trials,GREENgreen.jpg,green,1,0
161,1743237104245,"29/03/2025, 08:31:44",1743237109787,1,"29/03/2025, 09:31:49",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,31,64,1,Screen 1,fixation,fixation,503.30000000001746,,,,0,,,,,,,1,Trials,GREENblue.jpg,green,0,0
162,1743237105185,"29/03/2025, 08:31:45",1743237110725,1,"29/03/2025, 09:31:50",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,31,64,2,Screen 2,buttonb,response_keyboard,931.3999999994412,,,blue,1,,,,,,,1,Trials,GREENblue.jpg,green,0,0
163,1743237105677,"29/03/2025, 08:31:45",1743237111219,1,"29/03/2025, 09:31:51",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,43,65,1,Screen 1,fixation,fixation,496.79999999998836,,,,0,,,,,,,1,Trials,BLUEgreen.jpg,blue,0,0
164,1743237108239,"29/03/2025, 08:31:48",1743237113784,1,"29/03/2025, 09:31:53",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,43,65,2,Screen 2,buttonb,response_keyboard,2558.4000000003725,,,blue,1,1,,,,,,1,Trials,BLUEgreen.jpg,blue,0,0
165,1743237108749,"29/03/2025, 08:31:48",1743237114284,1,"29/03/2025, 09:31:54",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,94,66,1,Screen 1,fixation,fixation,503.19999999998254,,,,0,,,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
166,1743237109686,"29/03/2025, 08:31:49",1743237115234,1,"29/03/2025, 09:31:55",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,94,66,2,Screen 2,buttona,response_keyboard,944.6999999992549,,,yellow,1,1,,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
167,1743237110181,"29/03/2025, 08:31:50",1743237115729,1,"29/03/2025, 09:31:55",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,108,67,1,Screen 1,fixation,fixation,496.80000000001746,,,,0,,,,,,,1,Trials,GREENgreen.jpg,green,1,0
168,1743237112019,"29/03/2025, 08:31:52",1743237117569,1,"29/03/2025, 09:31:57",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,108,67,2,Screen 2,buttonb,response_keyboard,1835,,,green,1,1,,,,,,1,Trials,GREENgreen.jpg,green,1,0
169,1743237112516,"29/03/2025, 08:31:52",1743237118064,1,"29/03/2025, 09:31:58",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,71,68,1,Screen 1,fixation,fixation,496.79999999998836,,,,0,,,,,,,1,Trials,GREENred.jpg,green,0,0
170,1743237113122,"29/03/2025, 08:31:53",1743237118668,1,"29/03/2025, 09:31:58",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,71,68,2,Screen 2,buttona,response_keyboard,598,,,red,1,,,,,,,1,Trials,GREENred.jpg,green,0,0
171,1743237113616,"29/03/2025, 08:31:53",1743237119167,1,"29/03/2025, 09:31:59",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,105,69,1,Screen 1,fixation,fixation,503.20000000001164,,,,0,,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
172,1743237116552,"29/03/2025, 08:31:56",1743237122094,1,"29/03/2025, 09:32:02",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,105,69,2,Screen 2,buttonb,response_keyboard,2924.7000000001863,,,blue,1,1,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
173,1743237117042,"29/03/2025, 08:31:57",1743237122587,1,"29/03/2025, 09:32:02",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,69,70,1,Screen 1,fixation,fixation,496.80000000001746,,,,0,,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
174,1743237117603,"29/03/2025, 08:31:57",1743237123137,1,"29/03/2025, 09:32:03",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,69,70,2,Screen 2,buttonb,response_keyboard,544.1000000005588,,,blue,1,1,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
175,1743237118084,"29/03/2025, 08:31:58",1743237123632,1,"29/03/2025, 09:32:03",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,42,71,1,Screen 1,fixation,fixation,496.80000000001746,,,,0,,,,,,,1,Trials,BLUEred.jpg,blue,0,0
176,1743237119408,"29/03/2025, 08:31:59",1743237124957,1,"29/03/2025, 09:32:04",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,42,71,2,Screen 2,buttonb,response_keyboard,1319.0999999996275,,,blue,1,1,,,,,,1,Trials,BLUEred.jpg,blue,0,0
177,1743237119904,"29/03/2025, 08:31:59",1743237125452,1,"29/03/2025, 09:32:05",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,68,72,1,Screen 1,fixation,fixation,496.80000000001746,,,,0,,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
178,1743237120461,"29/03/2025, 08:32:00",1743237126009,1,"29/03/2025, 09:32:06",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,68,72,2,Screen 2,buttonb,response_keyboard,552,,,blue,1,1,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
179,1743237120962,"29/03/2025, 08:32:00",1743237126510,1,"29/03/2025, 09:32:06",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,27,73,1,Screen 1,fixation,fixation,503.20000000001164,,,,0,,,,,,,1,Trials,YELLOWgreen.jpg,yellow,0,0
180,1743237122115,"29/03/2025, 08:32:02",1743237127646,1,"29/03/2025, 09:32:07",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,27,73,2,Screen 2,buttona,response_keyboard,1131.5,,,yellow,1,1,,,,,,1,Trials,YELLOWgreen.jpg,yellow,0,0
181,1743237122607,"29/03/2025, 08:32:02",1743237128142,1,"29/03/2025, 09:32:08",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,112,74,1,Screen 1,fixation,fixation,496.79999999998836,,,,0,,,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
182,1743237123157,"29/03/2025, 08:32:03",1743237128705,1,"29/03/2025, 09:32:08",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,112,74,2,Screen 2,buttona,response_keyboard,557.5,,,yellow,1,1,,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
183,1743237123659,"29/03/2025, 08:32:03",1743237129206,1,"29/03/2025, 09:32:09",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,74,75,1,Screen 1,fixation,fixation,503.19999999998254,,,,0,,,,,,,1,Trials,GREENgreen.jpg,green,1,0
184,1743237125152,"29/03/2025, 08:32:05",1743237130689,1,"29/03/2025, 09:32:10",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,74,75,2,Screen 2,buttonb,response_keyboard,1477.3999999994412,,,green,1,1,,,,,,1,Trials,GREENgreen.jpg,green,1,0
185,1743237125650,"29/03/2025, 08:32:05",1743237131187,1,"29/03/2025, 09:32:11",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,102,76,1,Screen 1,fixation,fixation,503.1000000000058,,,,0,,,,,,,1,Trials,GREENgreen.jpg,green,1,0
186,1743237126225,"29/03/2025, 08:32:06",1743237131763,1,"29/03/2025, 09:32:11",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,102,76,2,Screen 2,buttonb,response_keyboard,570.3999999994412,,,green,1,1,,,,,,1,Trials,GREENgreen.jpg,green,1,0
187,1743237126711,"29/03/2025, 08:32:06",1743237132258,1,"29/03/2025, 09:32:12",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,75,77,1,Screen 1,fixation,fixation,496.79999999998836,,,,0,,,,,,,1,Trials,GREENgreen.jpg,green,1,0
188,1743237127301,"29/03/2025, 08:32:07",1743237132839,1,"29/03/2025, 09:32:12",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,75,77,2,Screen 2,buttonb,response_keyboard,575.1000000005588,,,green,1,1,,,,,,1,Trials,GREENgreen.jpg,green,1,0
189,1743237127788,"29/03/2025, 08:32:07",1743237133335,1,"29/03/2025, 09:32:13",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,88,78,1,Screen 1,fixation,fixation,503.19999999998254,,,,0,,,,,,,1,Trials,REDgreen.jpg,red,0,0
190,1743237128447,"29/03/2025, 08:32:08",1743237133986,1,"29/03/2025, 09:32:13",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,88,78,2,Screen 2,buttona,response_keyboard,645.5,,,red,1,1,,,,,,1,Trials,REDgreen.jpg,red,0,0
191,1743237128936,"29/03/2025, 08:32:08",1743237134484,1,"29/03/2025, 09:32:14",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,78,79,1,Screen 1,fixation,fixation,503.19999999998254,,,,0,,,,,,,1,Trials,YELLOWblue.jpg,yellow,0,0
192,1743237130817,"29/03/2025, 08:32:10",1743237136367,1,"29/03/2025, 09:32:16",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,78,79,2,Screen 2,buttonb,response_keyboard,1878.5999999996275,,,blue,1,,,,,,,1,Trials,YELLOWblue.jpg,yellow,0,0
193,1743237131319,"29/03/2025, 08:32:11",1743237136864,1,"29/03/2025, 09:32:16",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,55,80,1,Screen 1,fixation,fixation,496.79999999998836,,,,0,,,,,,,1,Trials,REDyellow.jpg,red,0,0
194,1743237133054,"29/03/2025, 08:32:13",1743237138590,1,"29/03/2025, 09:32:18",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,55,80,2,Screen 2,buttona,response_keyboard,1720.5999999996275,,,red,1,1,,,,,,1,Trials,REDyellow.jpg,red,0,0
195,1743237133552,"29/03/2025, 08:32:13",1743237139090,1,"29/03/2025, 09:32:19",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,103,81,1,Screen 1,fixation,fixation,503.20000000001164,,,,0,,,,,,,1,Trials,YELLOWred.jpg,yellow,0,0
196,1743237135922,"29/03/2025, 08:32:15",1743237141471,1,"29/03/2025, 09:32:21",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,103,81,2,Screen 2,buttona,response_keyboard,2378.5999999996275,,,yellow,1,1,,,,,,1,Trials,YELLOWred.jpg,yellow,0,0
197,1743237136414,"29/03/2025, 08:32:16",1743237141961,1,"29/03/2025, 09:32:21",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,61,82,1,Screen 1,fixation,fixation,496.8999999999942,,,,0,,,,,,,1,Trials,REDred.jpg,red,1,0
198,1743237137077,"29/03/2025, 08:32:17",1743237142611,1,"29/03/2025, 09:32:22",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,61,82,2,Screen 2,buttona,response_keyboard,643.7000000001863,,,red,1,1,,,,,,1,Trials,REDred.jpg,red,1,0
199,1743237137564,"29/03/2025, 08:32:17",1743237143110,1,"29/03/2025, 09:32:23",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,53,83,1,Screen 1,fixation,fixation,503.20000000001164,,,,0,,,,,,,1,Trials,BLUEyellow.jpg,blue,0,0
200,1743237139869,"29/03/2025, 08:32:19",1743237145394,1,"29/03/2025, 09:32:25",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,53,83,2,Screen 2,buttonb,response_keyboard,2280.7000000001863,,,blue,1,1,,,,,,1,Trials,BLUEyellow.jpg,blue,0,0
201,1743237140341,"29/03/2025, 08:32:20",1743237145890,1,"29/03/2025, 09:32:25",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,115,84,1,Screen 1,fixation,fixation,503.20000000001164,,,,0,,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
202,1743237140937,"29/03/2025, 08:32:20",1743237146485,1,"29/03/2025, 09:32:26",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,115,84,2,Screen 2,buttonb,response_keyboard,588.7999999998137,,,blue,1,1,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
203,1743237141431,"29/03/2025, 08:32:21",1743237146980,1,"29/03/2025, 09:32:26",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,84,85,1,Screen 1,fixation,fixation,496.79999999998836,,,,0,,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
204,1743237142047,"29/03/2025, 08:32:22",1743237147592,1,"29/03/2025, 09:32:27",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,84,85,2,Screen 2,buttonb,response_keyboard,606.6999999992549,,,blue,1,1,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
205,1743237142541,"29/03/2025, 08:32:22",1743237148084,1,"29/03/2025, 09:32:28",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,60,86,1,Screen 1,fixation,fixation,496.8999999999942,,,,0,,,,,,,1,Trials,REDblue.jpg,red,0,0
206,1743237143257,"29/03/2025, 08:32:23",1743237148792,1,"29/03/2025, 09:32:28",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,60,86,2,Screen 2,buttona,response_keyboard,701.5,,,red,1,1,,,,,,1,Trials,REDblue.jpg,red,0,0
207,1743237143735,"29/03/2025, 08:32:23",1743237149283,1,"29/03/2025, 09:32:29",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,20,87,1,Screen 1,fixation,fixation,496.80000000001746,,,,0,,,,,,,1,Trials,YELLOWblue.jpg,yellow,0,0
