Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-5g79,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,Congruency,Practice
27,1714672218725,02/05/2024 17:50:18,1714672218532,2,02/05/2024 19:50:18,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,14,13,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,,Practice Trials,YELLOWyellow.jpg,yellow,1,1
28,1714672219183,02/05/2024 17:50:19,1714672218957,2,02/05/2024 19:50:18,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,14,13,2,Screen 2,buttonb,response_keyboard,412.5,,,blue,1,0,1,0,,,,,,Practice Trials,YELLOWyellow.jpg,yellow,1,1
29,1714672219942,02/05/2024 17:50:19,1714672219749,2,02/05/2024 19:50:19,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,15,14,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,,Practice Trials,REDgreen.jpg,red,0,1
30,1714672220253,02/05/2024 17:50:20,1714672220070,2,02/05/2024 19:50:20,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,15,14,2,Screen 2,buttona,response_keyboard,309.19999999925494,,,yellow,1,0,1,0,,,,,,Practice Trials,REDgreen.jpg,red,0,1
31,1714672221105,02/05/2024 17:50:21,1714672220866,2,02/05/2024 19:50:20,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,16,15,1,Screen 1,fixation,fixation,500.09999999999854,,,,,0,1,0,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
32,1714672221567,02/05/2024 17:50:21,1714672221164,2,02/05/2024 19:50:21,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,16,15,2,Screen 2,buttona,response_keyboard,288.2999999988824,,,red,1,0,1,0,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
33,1714672233790,02/05/2024 17:50:33,1714672233615,2,02/05/2024 19:50:33,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,17,1,1,Screen 1,button,continue_button,12155.60000000149,,,,,0,1,0,,,,,,Score,,,,
34,1714672264404,02/05/2024 17:51:04,1714672264176,2,02/05/2024 19:51:04,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,18,1,1,Screen 1,advancementZone,continue_button,30555.599999999627,,,,,0,1,0,,,,,,Ready.0,,,,
35,1714672264875,02/05/2024 17:51:04,1714672264665,2,02/05/2024 19:51:04,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,23,1,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,1,Trials,YELLOWgreen.jpg,yellow,0,0
36,1714672266289,02/05/2024 17:51:06,1714672266084,2,02/05/2024 19:51:06,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,23,1,2,Screen 2,buttonb,response_keyboard,1410.800000000745,,,green,1,0,1,0,,,,,1,Trials,YELLOWgreen.jpg,yellow,0,0
37,1714672266804,02/05/2024 17:51:06,1714672266581,2,02/05/2024 19:51:06,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,38,2,1,Screen 1,fixation,fixation,500.09999999999127,,,,,0,1,0,,,,,1,Trials,GREENyellow.jpg,green,0,0
38,1714672268298,02/05/2024 17:51:08,1714672268100,2,02/05/2024 19:51:08,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,38,2,2,Screen 2,buttona,response_keyboard,1511.800000000745,,,red,1,0,1,0,,,,,1,Trials,GREENyellow.jpg,green,0,0
39,1714672268817,02/05/2024 17:51:08,1714672268598,2,02/05/2024 19:51:08,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,68,3,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
40,1714672269820,02/05/2024 17:51:09,1714672269598,2,02/05/2024 19:51:09,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,68,3,2,Screen 2,buttonb,response_keyboard,992,,,blue,1,1,0,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
41,1714672270279,02/05/2024 17:51:10,1714672270081,2,02/05/2024 19:51:10,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,67,4,1,Screen 1,fixation,fixation,500.1000000000058,,,,,0,1,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
42,1714672271582,02/05/2024 17:51:11,1714672271382,2,02/05/2024 19:51:11,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,67,4,2,Screen 2,buttonb,response_keyboard,1293.7000000011176,,,green,1,1,0,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
43,1714672272099,02/05/2024 17:51:12,1714672271881,2,02/05/2024 19:51:11,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,81,5,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
44,1714672272927,02/05/2024 17:51:12,1714672272729,2,02/05/2024 19:51:12,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,81,5,2,Screen 2,buttonb,response_keyboard,840.7000000011176,,,green,1,1,0,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
45,1714672273425,02/05/2024 17:51:13,1714672273215,2,02/05/2024 19:51:13,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,29,6,1,Screen 1,fixation,fixation,500.1000000000058,,,,,0,1,0,,,,,1,Trials,YELLOWred.jpg,yellow,0,0
46,1714672274643,02/05/2024 17:51:14,1714672274462,2,02/05/2024 19:51:14,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,29,6,2,Screen 2,buttona,response_keyboard,1239.7000000011176,,,red,1,0,1,0,,,,,1,Trials,YELLOWred.jpg,yellow,0,0
47,1714672275135,02/05/2024 17:51:15,1714672274949,2,02/05/2024 19:51:14,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,51,7,1,Screen 1,fixation,fixation,499.8000000000029,,,,,0,1,0,,,,,1,Trials,BLUEgreen.jpg,blue,0,0
48,1714672278175,02/05/2024 17:51:18,1714672277951,2,02/05/2024 19:51:17,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,51,7,2,Screen 2,Zone1,timelimit_screen,3000.300000000003,,,,,0,1,0,,,1,,1,Trials,BLUEgreen.jpg,blue,0,0
49,1714672278635,02/05/2024 17:51:18,1714672278448,2,02/05/2024 19:51:18,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,97,8,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,1,Trials,REDred.jpg,red,1,0
50,1714672280020,02/05/2024 17:51:20,1714672279823,2,02/05/2024 19:51:19,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,97,8,2,Screen 2,buttona,response_keyboard,1367,,,red,1,1,0,0,,,,,1,Trials,REDred.jpg,red,1,0
51,1714672280515,02/05/2024 17:51:20,1714672280314,2,02/05/2024 19:51:20,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,110,9,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,1,Trials,REDred.jpg,red,1,0
52,1714672281117,02/05/2024 17:51:21,1714672280912,2,02/05/2024 19:51:20,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,110,9,2,Screen 2,buttona,response_keyboard,590.3000000007451,,,red,1,1,0,0,,,,,1,Trials,REDred.jpg,red,1,0
53,1714672281614,02/05/2024 17:51:21,1714672281398,2,02/05/2024 19:51:21,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,76,10,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,1,Trials,REDred.jpg,red,1,0
54,1714672282079,02/05/2024 17:51:22,1714672281866,2,02/05/2024 19:51:21,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,76,10,2,Screen 2,buttona,response_keyboard,460,,,red,1,1,0,0,,,,,1,Trials,REDred.jpg,red,1,0
55,1714672282580,02/05/2024 17:51:22,1714672282364,2,02/05/2024 19:51:22,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,92,11,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,1,Trials,REDyellow.jpg,red,0,0
56,1714672283317,02/05/2024 17:51:23,1714672283081,2,02/05/2024 19:51:23,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,92,11,2,Screen 2,buttona,response_keyboard,708.2999999988824,,,yellow,1,0,1,0,,,,,1,Trials,REDyellow.jpg,red,0,0
57,1714672283779,02/05/2024 17:51:23,1714672283564,2,02/05/2024 19:51:23,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,85,12,1,Screen 1,fixation,fixation,499.90000000000873,,,,,0,1,0,,,,,1,Trials,GREENblue.jpg,green,1,0
58,1714672285343,02/05/2024 17:51:25,1714672285116,2,02/05/2024 19:51:25,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,85,12,2,Screen 2,buttonb,response_keyboard,1543.7999999988824,,,blue,1,0,1,0,,,,,1,Trials,GREENblue.jpg,green,1,0
59,1714672285837,02/05/2024 17:51:25,1714672285614,2,02/05/2024 19:51:25,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,83,13,1,Screen 1,fixation,fixation,500.09999999999127,,,,,0,1,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
60,1714672286524,02/05/2024 17:51:26,1714672286320,2,02/05/2024 19:51:26,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,83,13,2,Screen 2,buttonb,response_keyboard,698.1999999992549,,,blue,1,1,0,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
61,1714672287076,02/05/2024 17:51:27,1714672286814,2,02/05/2024 19:51:26,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,116,14,1,Screen 1,fixation,fixation,500.09999999999127,,,,,0,1,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
62,1714672287519,02/05/2024 17:51:27,1714672287294,2,02/05/2024 19:51:27,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,116,14,2,Screen 2,buttonb,response_keyboard,471.40000000037253,,,green,1,1,0,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
63,1714672288026,02/05/2024 17:51:28,1714672287781,2,02/05/2024 19:51:27,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,47,15,1,Screen 1,fixation,fixation,500.09999999999127,,,,,0,1,0,,,,,1,Trials,BLUEgreen.jpg,blue,0,0
64,1714672288795,02/05/2024 17:51:28,1714672288567,2,02/05/2024 19:51:28,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,47,15,2,Screen 2,buttonb,response_keyboard,778.5999999996275,,,green,1,0,1,0,,,,,1,Trials,BLUEgreen.jpg,blue,0,0
65,1714672289318,02/05/2024 17:51:29,1714672289064,2,02/05/2024 19:51:29,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,108,16,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
66,1714672289695,02/05/2024 17:51:29,1714672289506,2,02/05/2024 19:51:29,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,108,16,2,Screen 2,buttonb,response_keyboard,433.59999999962747,,,green,1,1,0,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
67,1714672290185,02/05/2024 17:51:30,1714672289997,2,02/05/2024 19:51:29,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,114,17,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,1,Trials,BLUEyellow.jpg,yellow,0,0
68,1714672291505,02/05/2024 17:51:31,1714672291283,2,02/05/2024 19:51:31,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,114,17,2,Screen 2,buttona,response_keyboard,1278.2999999988824,,,yellow,1,1,0,0,,,,,1,Trials,BLUEyellow.jpg,yellow,0,0
69,1714672292007,02/05/2024 17:51:32,1714672291781,2,02/05/2024 19:51:31,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,31,18,1,Screen 1,fixation,fixation,500.1000000000058,,,,,0,1,0,,,,,1,Trials,GREENblue.jpg,green,0,0
70,1714672292901,02/05/2024 17:51:32,1714672292686,2,02/05/2024 19:51:32,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,31,18,2,Screen 2,buttonb,response_keyboard,897.3999999985099,,,blue,1,0,1,0,,,,,1,Trials,GREENblue.jpg,green,0,0
71,1714672293399,02/05/2024 17:51:33,1714672293181,2,02/05/2024 19:51:33,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,90,19,1,Screen 1,fixation,fixation,499.8999999999942,,,,,0,1,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
72,1714672295142,02/05/2024 17:51:35,1714672294963,2,02/05/2024 19:51:34,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,90,19,2,Screen 2,buttonb,response_keyboard,1774.8999999985099,,,green,1,1,0,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
73,1714672295672,02/05/2024 17:51:35,1714672295447,2,02/05/2024 19:51:35,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,102,20,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
74,1714672296144,02/05/2024 17:51:36,1714672295939,2,02/05/2024 19:51:35,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,102,20,2,Screen 2,buttonb,response_keyboard,484.09999999962747,,,green,1,1,0,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
75,1714672296662,02/05/2024 17:51:36,1714672296431,2,02/05/2024 19:51:36,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,44,21,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
76,1714672297202,02/05/2024 17:51:37,1714672297007,2,02/05/2024 19:51:37,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,44,21,2,Screen 2,buttonb,response_keyboard,569.5,,,blue,1,1,0,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
77,1714672297710,02/05/2024 17:51:37,1714672297497,2,02/05/2024 19:51:37,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,55,22,1,Screen 1,fixation,fixation,500.1000000000058,,,,,0,1,0,,,,,1,Trials,REDyellow.jpg,red,0,0
78,1714672299245,02/05/2024 17:51:39,1714672299006,2,02/05/2024 19:51:39,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,55,22,2,Screen 2,buttona,response_keyboard,1501.5999999996275,,,yellow,1,0,1,0,,,,,1,Trials,REDyellow.jpg,red,0,0
79,1714672299716,02/05/2024 17:51:39,1714672299497,2,02/05/2024 19:51:39,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,88,23,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,1,Trials,REDgreen.jpg,red,0,0
80,1714672301465,02/05/2024 17:51:41,1714672301248,2,02/05/2024 19:51:41,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,88,23,2,Screen 2,buttonb,response_keyboard,1743.5,,,blue,1,0,1,0,,,,,1,Trials,REDgreen.jpg,red,0,0
81,1714672301967,02/05/2024 17:51:41,1714672301730,2,02/05/2024 19:51:41,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,35,24,1,Screen 1,fixation,fixation,500.09999999999127,,,,,0,1,0,,,,,1,Trials,GREENblue.jpg,green,0,0
82,1714672304075,02/05/2024 17:51:44,1714672303878,2,02/05/2024 19:51:43,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,35,24,2,Screen 2,buttonb,response_keyboard,2141.0999999996275,,,blue,1,0,1,0,,,,,1,Trials,GREENblue.jpg,green,0,0
83,1714672304604,02/05/2024 17:51:44,1714672304364,2,02/05/2024 19:51:44,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,106,25,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
84,1714672306063,02/05/2024 17:51:46,1714672305826,2,02/05/2024 19:51:45,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,106,25,2,Screen 2,buttonb,response_keyboard,1453.699999999255,,,green,1,0,1,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
85,1714672306541,02/05/2024 17:51:46,1714672306314,2,02/05/2024 19:51:46,143587,32,task-l8uv,,37418439,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,59,26,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,1,Trials,REDyellow.jpg,red,0,0
