Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-5g79,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,Congruency,Practice
234,1712768614033,10/04/2024 17:03:34,1712768613898,2,10/04/2024 19:03:33,171473,3,task-l8uv,,36906881,qdvg4,10667470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,50,100,2,Screen 2,buttonb,response_keyboard,423.40000009536743,,,blue,1,1,0,0,,,,,1,Trials,BLUEred.jpg,blue,0,0
235,1712768616861,10/04/2024 17:03:36,1712768616721,2,10/04/2024 19:03:36,171473,3,task-l8uv,,36906881,qdvg4,10667470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,119,1,1,Screen 1,advancementZone,continue_button,2817.0999999046326,,,,,0,1,0,,,,,,End,,,,
236,1712768619069,10/04/2024 17:03:39,1712768618737,2,10/04/2024 19:03:38,171473,3,task-l8uv,,36906881,qdvg4,10667470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,119,1,2,Screen 2,button,continue_button,2010.1999998092651,,,,,0,1,0,,,,,,End,,,,
237,1712768619150,10/04/2024 17:03:39,1712768618740,2,10/04/2024 19:03:38,171473,3,task-l8uv,,36906881,qdvg4,10667470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,,,END TASK,,,,,275519,,,,,0,1,0,,,,,,,,,,
1,1713210504620,15/04/2024 19:48:24,1713210504715,2,15/04/2024 21:48:24,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1713210546681,15/04/2024 19:49:06,1713210546817,2,15/04/2024 21:49:06,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,1,1,1,Screen 1,button,continue_keyboard,42024,,,,,0,1,0,,,,,,Instructions,,,,
3,1713210547149,15/04/2024 19:49:07,1713210547309,2,15/04/2024 21:49:07,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,2,1,1,Screen 1,fixation,fixation,499.72000000000116,,,,,0,1,0,,,,,,Practice Trials,REDred.jpg,red,1,1
4,1713210549271,15/04/2024 19:49:09,1713210549410,2,15/04/2024 21:49:09,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,2,1,2,Screen 2,buttona,response_keyboard,2083,,,red,1,1,0,0,,,,,,Practice Trials,REDred.jpg,red,1,1
5,1713210550032,15/04/2024 19:49:10,1713210550192,2,15/04/2024 21:49:10,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,3,2,1,Screen 1,fixation,fixation,499.6600000000035,,,,,0,1,0,,,,,,Practice Trials,YELLOWblue.jpg,yellow,0,1
6,1713210552105,15/04/2024 19:49:12,1713210552256,2,15/04/2024 21:49:12,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,3,2,2,Screen 2,buttona,response_keyboard,2054,,,yellow,1,1,0,0,,,,,,Practice Trials,YELLOWblue.jpg,yellow,0,1
7,1713210552892,15/04/2024 19:49:12,1713210553043,2,15/04/2024 21:49:13,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,4,3,1,Screen 1,fixation,fixation,499.72000000000116,,,,,0,1,0,,,,,,Practice Trials,YELLOWyellow.jpg,yellow,1,1
8,1713210553734,15/04/2024 19:49:13,1713210553868,2,15/04/2024 21:49:13,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,4,3,2,Screen 2,buttona,response_keyboard,813,,,yellow,1,1,0,0,,,,,,Practice Trials,YELLOWyellow.jpg,yellow,1,1
9,1713210554499,15/04/2024 19:49:14,1713210554660,2,15/04/2024 21:49:14,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,5,4,1,Screen 1,fixation,fixation,499.7199999999939,,,,,0,1,0,,,,,,Practice Trials,REDgreen.jpg,red,0,1
10,1713210556194,15/04/2024 19:49:16,1713210556336,2,15/04/2024 21:49:16,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,5,4,2,Screen 2,buttonb,response_keyboard,1666,,,blue,1,0,1,0,,,,,,Practice Trials,REDgreen.jpg,red,0,1
11,1713210556975,15/04/2024 19:49:16,1713210557127,2,15/04/2024 21:49:17,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,6,5,1,Screen 1,fixation,fixation,499.72000000000116,,,,,0,1,0,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
12,1713210557200,15/04/2024 19:49:17,1713210557355,2,15/04/2024 21:49:17,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,6,5,2,Screen 2,buttonb,response_keyboard,211,,,green,1,0,1,0,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
13,1713210557989,15/04/2024 19:49:17,1713210558143,2,15/04/2024 21:49:18,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,7,6,1,Screen 1,fixation,fixation,499.38000000000466,,,,,0,1,0,,,,,,Practice Trials,GREENred.jpg,green,0,1
14,1713210559037,15/04/2024 19:49:19,1713210559183,2,15/04/2024 21:49:19,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,7,6,2,Screen 2,buttona,response_keyboard,1030,,,red,1,0,1,0,,,,,,Practice Trials,GREENred.jpg,green,0,1
15,1713210559814,15/04/2024 19:49:19,1713210559977,2,15/04/2024 21:49:19,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,8,7,1,Screen 1,fixation,fixation,499.72000000000116,,,,,0,1,0,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
16,1713210561342,15/04/2024 19:49:21,1713210561491,2,15/04/2024 21:49:21,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,8,7,2,Screen 2,buttonb,response_keyboard,1502,,,green,1,0,1,0,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
17,1713210562127,15/04/2024 19:49:22,1713210562277,2,15/04/2024 21:49:22,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,9,8,1,Screen 1,fixation,fixation,499.72000000000116,,,,,0,1,0,,,,,,Practice Trials,BLUEred.jpg,blue,0,1
18,1713210563563,15/04/2024 19:49:23,1713210563714,2,15/04/2024 21:49:23,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,9,8,2,Screen 2,buttonb,response_keyboard,1423,,,blue,1,1,0,0,,,,,,Practice Trials,BLUEred.jpg,blue,0,1
19,1713210564345,15/04/2024 19:49:24,1713210564510,2,15/04/2024 21:49:24,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,10,9,1,Screen 1,fixation,fixation,499.7199999999939,,,,,0,1,0,,,,,,Practice Trials,GREENblue.jpg,green,0,1
20,1713210565782,15/04/2024 19:49:25,1713210565940,2,15/04/2024 21:49:25,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,10,9,2,Screen 2,buttonb,response_keyboard,1419,,,green,1,1,0,0,,,,,,Practice Trials,GREENblue.jpg,green,0,1
21,1713210566571,15/04/2024 19:49:26,1713210566727,2,15/04/2024 21:49:26,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,11,10,1,Screen 1,fixation,fixation,499.72000000000116,,,,,0,1,0,,,,,,Practice Trials,GREENred.jpg,green,0,1
22,1713210567472,15/04/2024 19:49:27,1713210567635,2,15/04/2024 21:49:27,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,11,10,2,Screen 2,buttonb,response_keyboard,899,,,green,1,1,0,0,,,,,,Practice Trials,GREENred.jpg,green,0,1
23,1713210568277,15/04/2024 19:49:28,1713210568427,2,15/04/2024 21:49:28,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,12,11,1,Screen 1,fixation,fixation,501.3600000000006,,,,,0,1,0,,,,,,Practice Trials,GREENgreen.jpg,green,1,1
24,1713210569519,15/04/2024 19:49:29,1713210569625,2,15/04/2024 21:49:29,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,12,11,2,Screen 2,buttonb,response_keyboard,1188,,,green,1,1,0,0,,,,,,Practice Trials,GREENgreen.jpg,green,1,1
25,1713210570256,15/04/2024 19:49:30,1713210570410,2,15/04/2024 21:49:30,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,13,12,1,Screen 1,fixation,fixation,499.72000000000116,,,,,0,1,0,,,,,,Practice Trials,YELLOWblue.jpg,yellow,0,1
26,1713210571094,15/04/2024 19:49:31,1713210571256,2,15/04/2024 21:49:31,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,13,12,2,Screen 2,buttona,response_keyboard,834,,,yellow,1,1,0,0,,,,,,Practice Trials,YELLOWblue.jpg,yellow,0,1
27,1713210571885,15/04/2024 19:49:31,1713210572044,2,15/04/2024 21:49:32,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,14,13,1,Screen 1,fixation,fixation,499.72000000000116,,,,,0,1,0,,,,,,Practice Trials,YELLOWyellow.jpg,yellow,1,1
28,1713210572594,15/04/2024 19:49:32,1713210572744,2,15/04/2024 21:49:32,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,14,13,2,Screen 2,buttona,response_keyboard,681,,,yellow,1,1,0,0,,,,,,Practice Trials,YELLOWyellow.jpg,yellow,1,1
29,1713210573364,15/04/2024 19:49:33,1713210573527,2,15/04/2024 21:49:33,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,15,14,1,Screen 1,fixation,fixation,499.74000000000524,,,,,0,1,0,,,,,,Practice Trials,REDgreen.jpg,red,0,1
30,1713210574137,15/04/2024 19:49:34,1713210574290,2,15/04/2024 21:49:34,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,15,14,2,Screen 2,buttona,response_keyboard,749,,,red,1,1,0,0,,,,,,Practice Trials,REDgreen.jpg,red,0,1
31,1713210574926,15/04/2024 19:49:34,1713210575077,2,15/04/2024 21:49:35,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,16,15,1,Screen 1,fixation,fixation,499.7399999999907,,,,,0,1,0,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
32,1713210576155,15/04/2024 19:49:36,1713210576311,2,15/04/2024 21:49:36,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,16,15,2,Screen 2,buttonb,response_keyboard,1217,,,blue,1,1,0,0,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
33,1713210580801,15/04/2024 19:49:40,1713210580958,2,15/04/2024 21:49:40,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,17,1,1,Screen 1,button,continue_button,4351,,,,,0,1,0,,,,,,Score,,,,
34,1713210587201,15/04/2024 19:49:47,1713210587348,2,15/04/2024 21:49:47,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,18,1,1,Screen 1,advancementZone,continue_button,6370,,,,,0,1,0,,,,,,Ready.0,,,,
35,1713210587689,15/04/2024 19:49:47,1713210587844,2,15/04/2024 21:49:47,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,38,1,1,Screen 1,fixation,fixation,499.74000000000524,,,,,0,1,0,,,,,1,Trials,GREENyellow.jpg,green,0,0
36,1713210589269,15/04/2024 19:49:49,1713210589417,2,15/04/2024 21:49:49,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,38,1,2,Screen 2,buttonb,response_keyboard,1561,,,blue,1,0,1,0,,,,,1,Trials,GREENyellow.jpg,green,0,0
37,1713210589762,15/04/2024 19:49:49,1713210589911,2,15/04/2024 21:49:49,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,78,2,1,Screen 1,fixation,fixation,501.18000000000757,,,,,0,1,0,,,,,1,Trials,YELLOWblue.jpg,yellow,0,0
38,1713210591614,15/04/2024 19:49:51,1713210591763,2,15/04/2024 21:49:51,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,78,2,2,Screen 2,buttona,response_keyboard,1841,,,yellow,1,1,0,0,,,,,1,Trials,YELLOWblue.jpg,yellow,0,0
39,1713210592112,15/04/2024 19:49:52,1713210592261,2,15/04/2024 21:49:52,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,41,3,1,Screen 1,fixation,fixation,501.3399999999965,,,,,0,1,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
40,1713210594062,15/04/2024 19:49:54,1713210594218,2,15/04/2024 21:49:54,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,41,3,2,Screen 2,buttonb,response_keyboard,1946,,,blue,1,0,1,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
41,1713210594547,15/04/2024 19:49:54,1713210594713,2,15/04/2024 21:49:54,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,57,4,1,Screen 1,fixation,fixation,499.72000000000116,,,,,0,1,0,,,,,1,Trials,REDred.jpg,red,1,0
42,1713210595292,15/04/2024 19:49:55,1713210595435,2,15/04/2024 21:49:55,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,57,4,2,Screen 2,buttona,response_keyboard,713,,,red,1,1,0,0,,,,,1,Trials,REDred.jpg,red,1,0
43,1713210595771,15/04/2024 19:49:55,1713210595928,2,15/04/2024 21:49:55,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,109,5,1,Screen 1,fixation,fixation,500.04000000000815,,,,,0,1,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
44,1713210598027,15/04/2024 19:49:58,1713210598178,2,15/04/2024 21:49:58,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,109,5,2,Screen 2,buttonb,response_keyboard,2240,,,blue,1,0,1,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
45,1713210598509,15/04/2024 19:49:58,1713210598662,2,15/04/2024 21:49:58,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,55,6,1,Screen 1,fixation,fixation,499.8999999999942,,,,,0,1,0,,,,,1,Trials,REDyellow.jpg,red,0,0
46,1713210599376,15/04/2024 19:49:59,1713210599536,2,15/04/2024 21:49:59,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,55,6,2,Screen 2,buttona,response_keyboard,862,,,red,1,1,0,0,,,,,1,Trials,REDyellow.jpg,red,0,0
47,1713210599877,15/04/2024 19:49:59,1713210600028,2,15/04/2024 21:50:00,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,52,7,1,Screen 1,fixation,fixation,499.72000000000116,,,,,0,1,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
48,1713210600779,15/04/2024 19:50:00,1713210600925,2,15/04/2024 21:50:00,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,52,7,2,Screen 2,buttonb,response_keyboard,888,,,green,1,0,1,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
49,1713210601267,15/04/2024 19:50:01,1713210601412,2,15/04/2024 21:50:01,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,96,8,1,Screen 1,fixation,fixation,499.72000000000116,,,,,0,1,0,,,,,1,Trials,REDred.jpg,red,1,0
50,1713210602155,15/04/2024 19:50:02,1713210602308,2,15/04/2024 21:50:02,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,96,8,2,Screen 2,buttona,response_keyboard,890,,,red,1,1,0,0,,,,,1,Trials,REDred.jpg,red,1,0
51,1713210602637,15/04/2024 19:50:02,1713210602795,2,15/04/2024 21:50:02,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,49,9,1,Screen 1,fixation,fixation,500.5200000000041,,,,,0,1,0,,,,,1,Trials,BLUEyellow.jpg,blue,0,0
52,1713210603387,15/04/2024 19:50:03,1713210603537,2,15/04/2024 21:50:03,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,49,9,2,Screen 2,buttonb,response_keyboard,733,,,green,1,0,1,0,,,,,1,Trials,BLUEyellow.jpg,blue,0,0
53,1713210603866,15/04/2024 19:50:03,1713210604029,2,15/04/2024 21:50:04,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,35,10,1,Screen 1,fixation,fixation,500.5200000000041,,,,,0,1,0,,,,,1,Trials,GREENblue.jpg,green,0,0
54,1713210604589,15/04/2024 19:50:04,1713210604713,2,15/04/2024 21:50:04,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,35,10,2,Screen 2,buttonb,response_keyboard,678,,,blue,1,0,1,0,,,,,1,Trials,GREENblue.jpg,green,0,0
55,1713210605054,15/04/2024 19:50:05,1713210605211,2,15/04/2024 21:50:05,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,104,11,1,Screen 1,fixation,fixation,499.72000000000116,,,,,0,1,0,,,,,1,Trials,REDred.jpg,red,1,0
56,1713210605706,15/04/2024 19:50:05,1713210605855,2,15/04/2024 21:50:05,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,104,11,2,Screen 2,buttona,response_keyboard,634,,,red,1,1,0,0,,,,,1,Trials,REDred.jpg,red,1,0
57,1713210606186,15/04/2024 19:50:06,1713210606344,2,15/04/2024 21:50:06,171473,3,task-l8uv,,37040199,jpxp4,10667467,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,77,12,1,Screen 1,fixation,fixation,501,,,,,0,1,0,,,,,1,Trials,YELLOWgreen.jpg,yellow,0,0
